((20, 5, -28, -7, -3, 2, 3, 37), 2, 5.701810153669486e-07)
((93, 10, -32, -21, -6, -13, -8, 72), 3, 0.022502763952471992)
((-18, 7, 2, -11, 0, -5, -8, 10), 3, 0.04174751358313724)
((51, 12, 3, -28, 8, 14, 23, 114), 3, 0.05968939959368901)
((-34, -15, -4, 1, -1, 2, 17, -1), 3, 0.08217277739163853)
((-3, 5, 7, 10, 3, 1, -8, -42), 1, 0.12537254202091538)
((-1, 11, 17, 7, 2, 1, 6, 5), 1, 0.14450268526749188)
((6, 27, -10, -1, 0, -1, -4, -1), 1, 0.161675967269329)
((-9, -14, 13, 8, 4, -1, -2, 3), 1, 0.1803089126705055)
((-25, -10, -3, -7, 1, 1, -1, -14), 1, 0.19968822502079736)
((-5, -10, 4, 7, -3, -2, -5, 7), 1, 0.21770423456334684)
((-11, 26, -1, 0, -1, 1, 4, 3), 1, 0.23728710153612467)
((16, -8, 2, -7, -3, -4, 0, -6), 1, 0.25678501153761285)
((-9, 10, 3, 6, 1, -2, -4, -4), 1, 0.27574923210871755)
((-1, 4, 30, 29, 7, 3, -2, -3), 1, 0.29465814512133165)
((-8, -4, -8, -15, -2, -3, -3, 2), 1, 0.3130556057631616)
((5, -15, 14, 25, -2, -2, 0, 4), 1, 0.3353838943249313)
((9, 7, -9, -18, -5, 0, 5, -2), 1, 0.3543007898717606)
((-2, 4, -7, -10, -1, 0, 12, -9), 1, 0.3740604129593022)
((-17, 18, -17, -11, -9, -8, -9, -13), 1, 0.3941587235699718)
((13, -9, 8, 18, 2, 0, 1, 6), 1, 0.4158341548691463)
((0, 10, -10, -6, 1, -1, -3, -2), 1, 0.436596156181703)
((-5, 9, 1, 7, -6, -1, -4, 3), 1, 0.46109683441202076)
((12, -8, 9, -5, 0, 1, -2, -3), 1, 0.47980447352621036)
((5, -4, -6, -2, -2, 0, -3, 0), 1, 0.5027936018847904)
((14, -4, -5, 0, -4, -2, -1, 3), 1, 0.524481577166303)
((1, -1, -3, -12, -3, -1, -2, -3), 1, 0.5443871665937785)
((-5, 4, -6, 6, 2, -2, -3, -1), 1, 0.5640242007630162)
((1, 3, 1, -11, -1, -2, 4, 0), 1, 0.582040780486581)
