((-4, -17, 0, 15, 73, 21, 16, 18), 0, 5.701810153669486e-07)
((9, 11, 0, 6, -20, 5, 0, 2), 0, 0.0012481262426382504)
((9, 11, 0, 6, -20, 5, 0, 2), 0, 0.0029062126353253366)
((-4, -3, -5, -8, -21, -14, -5, -26), 0, 0.0043789901980181645)
((-4, -3, -5, -8, -21, -14, -5, -26), 0, 0.006157954965963044)
((-4, -3, -5, -8, -21, -14, -5, -26), 0, 0.007211079301345799)
((-4, -3, -5, -8, -21, -14, -5, -26), 0, 0.007961437517568703)
((-4, -3, -5, -8, -21, -14, -5, -26), 0, 0.008762541844159265)
((-4, -3, -5, -8, -21, -14, -5, -26), 0, 0.009549391645365654)
((-4, -3, -5, -8, -21, -14, -5, -26), 0, 0.010514708104381898)
((-4, -3, -5, -8, -21, -14, -5, -26), 0, 0.011363707636263284)
((-4, -3, -5, -8, -21, -14, -5, -26), 0, 0.012205864995960268)
((-4, -3, -5, -8, -21, -14, -5, -26), 0, 0.013224778470421004)
((-4, -3, -5, -8, -21, -14, -5, -26), 0, 0.016010112730488548)
((-4, -3, -5, -8, -21, -14, -5, -26), 0, 0.017810174196002004)
((-4, -3, -5, -8, -21, -14, -5, -26), 0, 0.020463796641519785)
((-8, -10, -3, -5, -39, -26, -29, 4), 0, 0.022142409550760078)
((8, 8, 2, -1, 0, 1, -13, 0), 0, 0.024004050565933167)
((-7, -9, -3, -1, -72, -17, 24, -13), 0, 0.02612797484817505)
((-7, -9, -3, -1, -72, -17, 24, -13), 0, 0.027264915792816747)
((-7, -9, -3, -1, -72, -17, 24, -13), 0, 0.028373347686690094)
((-7, -9, -3, -1, -72, -17, 24, -13), 0, 0.029211513779279507)
((-7, -9, -3, -1, -72, -17, 24, -13), 0, 0.030240120331001482)
((-7, -9, -3, -1, -72, -17, 24, -13), 0, 0.03150022037496244)
((-7, -9, -3, -1, -72, -17, 24, -13), 0, 0.0330414196594993)
((-7, -9, -3, -1, -72, -17, 24, -13), 0, 0.03448226708533158)
((-7, -9, -3, -1, -72, -17, 24, -13), 0, 0.03629088126607554)
((-7, -9, -3, -1, -72, -17, 24, -13), 0, 0.0376855440296631)
((-7, -9, -3, -1, -72, -17, 24, -13), 0, 0.03900836398531442)
((-7, -9, -3, -1, -72, -17, 24, -13), 0, 0.040264472762167804)
((-7, -9, -3, -1, -72, -17, 24, -13), 0, 0.04166141624981683)
((4, 10, 4, -10, -47, 3, -2, -1), 0, 0.04295287624962297)
((0, 1, -2, 2, 83, 14, -2, 2), 0, 0.04396608791393004)
((0, 1, -2, 2, 83, 14, -2, 2), 0, 0.04530430275699626)
((-5, -2, -4, 2, -36, -1, -20, -23), 0, 0.04620918002838361)
((-5, -2, -4, 2, -36, -1, -20, -23), 0, 0.04703309159558885)
((-5, -2, -4, 2, -36, -1, -20, -23), 0, 0.04833196394859476)
((-5, -2, -4, 2, -36, -1, -20, -23), 0, 0.050356676734162796)
((-5, -2, -4, 2, -36, -1, -20, -23), 0, 0.05183914737411686)
((-5, -2, -4, 2, -36, -1, -20, -23), 0, 0.053333591815393634)
