(None, 2, 90.77427940646538)
(None, 2, 90.77642841503634)
(None, 2, 90.77884711876622)
(None, 2, 90.78189131000005)
(None, 2, 90.78401580082927)
(None, 2, 90.78616195850002)
(None, 2, 90.78764385642411)
(None, 2, 90.78942794976942)
(None, 2, 90.79091783021407)
(None, 2, 90.79367636124783)
(None, 2, 90.79617831126356)
(None, 1, 90.94129426307651)
(None, 1, 90.94287993376788)
(None, 1, 90.94449639418143)
(None, 1, 90.9466414114921)
(None, 1, 90.94929845047872)
(None, 1, 90.95197088432643)
(None, 1, 90.95344936117029)
(None, 1, 90.95560008028134)
(None, 1, 90.95827080358895)
(None, 1, 90.95997108046836)
(None, 1, 90.96264465467615)
(None, 1, 90.96486778665232)
(None, 1, 90.96729960452312)
(None, 1, 90.9687797919071)
(None, 1, 90.97068134234065)
(None, 1, 90.97284517559264)
(None, 1, 90.97652283685096)
(None, 1, 90.97802640161657)
(None, 1, 90.98012466416395)
(None, 1, 90.98288091447756)
(None, 1, 90.98530646036792)
(None, 1, 90.98866254008365)
(None, 1, 90.99022768429359)
(None, 1, 90.99236928052402)
(None, 1, 90.99442363920832)
(None, 1, 90.99628755775923)
(None, 1, 90.99789318475202)
(None, 1, 91.00095334102696)
(None, 1, 91.00320384164503)
(None, 1, 91.00489727636399)
(None, 1, 91.00681251111851)
(None, 1, 91.00829783012284)
(None, 1, 91.0105979364044)
(None, 1, 91.01322247512874)
(None, 1, 91.01490792732713)
(None, 1, 91.01659223916543)
(None, 1, 91.01880624826094)
(None, 1, 91.02091306350893)
(None, 1, 91.02253123446259)
(None, 1, 91.02533709043968)
(None, 1, 91.02820680658125)
(None, 1, 91.03041967531668)
(None, 1, 91.03207034653262)
(None, 1, 91.03378430773301)
(None, 1, 91.0369134557928)
(None, 1, 91.03916281605079)
(None, 1, 91.04115844619096)
(None, 1, 91.04288609171232)
(None, 1, 91.04449799068554)
(None, 1, 91.04766420044794)
(None, 1, 91.04940096884992)
(None, 1, 91.0509894904415)
(None, 1, 91.0525996788746)
(None, 1, 91.05465745863914)
(None, 1, 91.0570430919267)
(None, 1, 91.05866639450073)
(None, 1, 91.0612527311624)
(None, 1, 91.0627363396266)
(None, 1, 91.06542530869547)
(None, 1, 91.06824998061388)
(None, 1, 91.06986016904698)
(None, 1, 91.07272646410831)
(None, 1, 91.07556596070775)
(None, 1, 91.07730558000995)
(None, 1, 91.07889695250172)
(None, 1, 91.08053051831646)
(None, 1, 91.08269093048821)
(None, 1, 91.08538103991717)
(None, 1, 91.08733447673437)
(None, 1, 91.08943102874163)
(None, 1, 91.0916615730583)
(None, 1, 91.09411847885089)
(None, 1, 91.0966386746279)
(None, 1, 91.09834807438797)
(None, 1, 91.10098629743328)
(None, 1, 91.10291293578861)
(None, 1, 91.10440794785362)
(None, 1, 91.10621370804046)
(None, 1, 91.10835188319064)
(None, 1, 91.11123756437333)
(None, 1, 91.11338429222411)
(None, 1, 91.11548654603178)
(None, 1, 91.1170727869032)
(None, 1, 91.11999267888828)
(None, 1, 91.1221838807822)
(None, 1, 91.12413389651917)
(None, 1, 91.12562491732389)
(None, 1, 91.12782011047808)
(None, 1, 91.12991381158514)
(None, 1, 91.13212611014053)
(None, 1, 91.13379616747784)
(None, 1, 91.13561903306588)
(None, 1, 91.1386546715991)
(None, 1, 91.14014170114355)
(None, 1, 91.14168802941217)
(None, 1, 91.14464669363998)
(None, 1, 91.1479315008507)
(None, 1, 91.15006910582085)
(None, 1, 91.15209039406282)
(None, 1, 91.15419720931081)
(None, 1, 91.15742841959778)
(None, 1, 91.15898957254743)
(None, 1, 91.16080331525482)
(None, 1, 91.16229889749988)
(None, 1, 91.1648647076801)
(None, 1, 91.16764205465518)
(None, 1, 91.16926763794936)
(None, 1, 91.17108252101684)
(None, 1, 91.17427039762076)
(None, 1, 91.17627458046152)
(None, 1, 91.17792924293775)
(None, 1, 91.18041978935268)
(None, 1, 91.18399424802375)
(None, 1, 91.18570307760379)
(None, 1, 91.18729045883528)
(None, 1, 91.18952955585256)
(None, 1, 91.19288050394793)
(None, 1, 91.19445134995826)
(None, 1, 91.19598741498615)
(None, 1, 91.1976124281003)
(None, 1, 91.19982187575549)
(None, 1, 91.20233808027223)
(None, 1, 91.2048348986676)
(None, 1, 91.20719145277313)
(None, 1, 91.21010792367798)
(None, 1, 91.21223298468725)
(None, 1, 91.21432497525419)
(None, 1, 91.21660284451418)
(None, 1, 91.21911847885089)
(None, 1, 91.22162270958678)
(None, 1, 91.22365711196967)
(None, 1, 91.22538646803115)
(None, 1, 91.22846487006737)
(None, 1, 91.23051637785147)
(None, 1, 91.23314091657582)
(None, 1, 91.23488794821853)
(None, 1, 91.23723594962345)
(None, 1, 91.24008913054386)
(None, 1, 91.24213493652756)
(None, 1, 91.24486381819924)
(None, 1, 91.24727339904848)
(None, 1, 91.24916525642136)
(None, 1, 91.25154119664825)
(None, 1, 91.25428889426125)
(None, 1, 91.25719966336571)
(None, 1, 91.25921467962723)
(None, 1, 91.26173658594438)
(None, 1, 91.27467283069302)
(None, 1, 91.27819597316048)
(None, 1, 91.2821952159614)
(None, 1, 91.28709249232537)
(None, 1, 91.2912684909387)
(None, 1, 91.29453106112786)
(None, 1, 91.29898701814085)
(None, 1, 91.30185388338222)
(None, 1, 91.30467912548066)
(None, 1, 91.30746046371603)
(None, 1, 91.31125216098235)
(None, 1, 91.31435108950002)
(None, 1, 91.31776532757983)
(None, 1, 91.32496385058546)
(None, 1, 91.32846076477108)
(None, 1, 91.33318755730309)
(None, 1, 91.33626595933931)
(None, 1, 91.33891102454511)
(None, 1, 91.3411233231005)
(None, 1, 91.34321531366744)
(None, 1, 91.3448876517249)
(None, 1, 91.34808065994919)
(None, 1, 91.35008712351012)
(None, 1, 91.3517070050039)
(None, 1, 91.35439996533306)
(None, 1, 91.35649708752035)
(None, 1, 91.35878293930091)
(None, 1, 91.36069874423548)
(None, 1, 91.3635479338956)
(None, 1, 91.36558746789886)
(None, 1, 91.36722502497389)
(None, 1, 91.3688568802485)
(None, 1, 91.37189194860169)
(None, 1, 91.37388586820174)
(None, 1, 91.37540197692823)
(None, 1, 91.37736681734624)
(None, 1, 91.37887779445238)
(None, 1, 91.38106728580617)
(None, 1, 91.38391248420601)
(None, 1, 91.38583969274138)
(None, 1, 91.38737347704911)
(None, 1, 91.39038288730049)
(None, 1, 91.39262369485789)
(None, 1, 91.39432169101715)
(None, 1, 91.39652657723202)
(None, 1, 91.39811909008388)
(None, 1, 91.39968651501398)
(None, 1, 91.4012271414822)
(None, 1, 91.40276548723025)
(None, 1, 91.40438707926415)
(None, 1, 91.40594081987328)
(None, 1, 91.40803908242067)
(None, 1, 91.409581419429)
(None, 1, 91.41117678318106)
(None, 1, 91.41327903698873)
(None, 1, 91.41493655036514)
(None, 1, 91.4171283224391)
(None, 1, 91.41973461540216)
(None, 1, 91.42159568305289)
(None, 1, 91.4241415369317)
(None, 1, 91.42713954358229)
(None, 1, 91.42933701745663)
(None, 1, 91.43175058956616)
(None, 1, 91.4333242864767)
(None, 1, 91.43578746424971)
(None, 1, 91.43800375406538)
(None, 1, 91.43995890142271)
(None, 1, 91.44157707237638)
(None, 1, 91.44378937093177)
(None, 1, 91.44672579813802)
(None, 1, 91.4484454611388)
(None, 1, 91.4501793786406)
(None, 1, 91.45165386422417)
(None, 1, 91.45380743423543)
(None, 1, 91.45675469486245)
(None, 1, 91.45868760519822)
(None, 1, 91.46019288050395)
(None, 1, 91.46236127519626)
(None, 1, 91.46480449666787)
(None, 1, 91.46644148356285)
(None, 1, 91.46871764228273)
(None, 1, 91.47095217785969)
(None, 1, 91.47335149546821)
(None, 1, 91.47497650858234)
(None, 1, 91.47706450788901)
(None, 1, 91.48055172901395)
(None, 1, 91.48252911339284)
(None, 1, 91.4844563219282)
(None, 1, 91.4863168193989)
(None, 1, 91.48845727526924)
(None, 1, 91.49223186713436)
(None, 1, 91.49414653170885)
(None, 1, 91.49564553503414)
(None, 1, 91.49712401187799)
(None, 1, 91.50013456248945)
(None, 1, 91.5018479535098)
(None, 1, 91.50505065479476)
(None, 1, 91.50770028144086)
(None, 1, 91.51010016922943)
(None, 1, 91.51197492120112)
(None, 1, 91.51354291631125)
(None, 1, 91.51504876179702)
(None, 1, 91.5183911571918)
(None, 1, 91.51988844997696)
(None, 1, 91.52193083488042)
(None, 1, 91.52343040838575)
(None, 1, 91.52553209201338)
(None, 1, 91.52805057725027)
(None, 1, 91.53048068458097)
(None, 1, 91.53362351696171)
(None, 1, 91.5373177134412)
(None, 1, 91.53922781657536)
(None, 1, 91.54153590537749)
(None, 1, 91.5439124157844)
(None, 1, 91.54582765053894)
(None, 1, 91.54731239936322)
(None, 1, 91.55002189491354)
(None, 1, 91.5537514425555)
(None, 1, 91.5560606717177)
(None, 1, 91.5580409069968)
(None, 1, 91.55953363834165)
(None, 1, 91.56180295490104)
(None, 1, 91.56507464797085)
(None, 1, 91.56701383028705)
(None, 1, 91.56858695701754)
(None, 1, 91.57092184428156)
(None, 1, 91.57349335626218)
(None, 1, 91.57535841517317)
(None, 1, 91.57763571425313)
(None, 1, 91.57984003028797)
(None, 1, 91.58192574887447)
(None, 1, 91.58346067354228)
(None, 1, 91.58536963631636)
(None, 1, 91.58685894658097)
(None, 1, 91.58993278717688)
(None, 1, 91.59176534582559)
(None, 1, 91.5937199230029)
(None, 1, 91.59524971605035)
(None, 1, 91.59699959859326)
(None, 1, 91.59921759894904)
(None, 1, 91.60159011809569)
(None, 1, 91.60318833274795)
(None, 1, 91.60524155107217)
(None, 1, 91.6074971833106)
(None, 1, 91.6093736458224)
(None, 1, 91.61096273759402)
(None, 1, 91.61377087429126)
(None, 1, 91.6159409795237)
(None, 1, 91.6180723125134)
(None, 1, 91.61955135953728)
(None, 1, 91.62228765354948)
(None, 1, 91.6241572739008)
(None, 1, 91.62788967244298)
(None, 1, 91.62951069429683)
(None, 1, 91.63109522462813)
(None, 1, 91.63326932112084)
(None, 1, 91.63540977699118)
(None, 1, 91.63828348439303)
(None, 1, 91.64075008324629)
(None, 1, 91.64370247549367)
(None, 1, 91.64648609444919)
(None, 1, 91.64927940646538)
(None, 1, 91.65120319392051)
(None, 1, 91.65412479644573)
(None, 1, 91.65581024864412)
(None, 1, 91.65739991059577)
(None, 1, 91.6589992656081)
(None, 1, 91.6624032404472)
(None, 1, 91.66407956976495)
(None, 1, 91.66606151558416)
(None, 1, 91.66755766800925)
(None, 1, 91.6694717624037)
(None, 1, 91.67179695660703)
(None, 1, 91.67452412773858)
(None, 1, 91.67713156106173)
(None, 1, 91.68000070702325)
(None, 1, 91.68236353310921)
(None, 1, 91.68504737055773)
(None, 1, 91.68656062838402)
(None, 1, 91.6888681470061)
(None, 1, 91.69103711187844)
(None, 1, 91.69327563871568)
(None, 1, 91.69489266930925)
(None, 1, 91.69748242705117)
(None, 1, 91.70075640084113)
(None, 1, 91.70234606279278)
(None, 1, 91.70473454698056)
(None, 1, 91.70805356499368)
(None, 1, 91.71034283785448)
(None, 1, 91.71215772092197)
(None, 1, 91.71388536644331)
(None, 1, 91.71665644143795)
(None, 1, 91.71837439389861)
(None, 1, 91.72129143498351)
(None, 1, 91.72299171186293)
(None, 1, 91.7261373951439)
(None, 1, 91.72789811110756)
(None, 1, 91.72984356540421)
(None, 1, 91.7314024376337)
(None, 1, 91.73444662886753)
(None, 1, 91.73636471452225)
(None, 1, 91.73877030411123)
(None, 1, 91.74046259847009)
(None, 1, 91.74338192027514)
(None, 1, 91.74638448836605)
(None, 1, 91.74802717706143)
(None, 1, 91.74978390176481)
(None, 1, 91.75238107184725)
(None, 1, 91.75439494774871)
(None, 1, 91.75650005245656)
(None, 1, 91.75885033458165)
(None, 1, 91.76104438737576)
(None, 1, 91.76313523758262)
(None, 1, 91.76482125996104)
(None, 1, 91.76649359801851)
(None, 1, 91.76863120298866)
(None, 1, 91.77179342149077)
(None, 1, 91.77326334563402)
(None, 1, 91.77522305443166)
(None, 1, 91.77679789170229)
(None, 1, 91.77923712191361)
(None, 1, 91.78208973265399)
(None, 1, 91.78399983578815)
(None, 1, 91.78554445351664)
(None, 1, 91.78786622663972)
(None, 1, 91.78998102440826)
(None, 1, 91.79178279333482)
(None, 1, 91.79402987287266)
(None, 1, 91.79588352818286)
(None, 1, 91.7982417928285)
(None, 1, 91.80027676539144)
(None, 1, 91.80189607670518)
(None, 1, 91.80397837421144)
(None, 1, 91.80736980508965)
(None, 1, 91.8088539837339)
(None, 1, 91.81036382047995)
(None, 1, 91.81190273640804)
(None, 1, 91.81351748628147)
(None, 1, 91.81668939784426)
(None, 1, 91.81873349328784)
(None, 1, 91.82112710909597)
(None, 1, 91.82393581597326)
(None, 1, 91.82684886579787)
(None, 1, 91.82859247636034)
(None, 1, 91.83148556988354)
(None, 1, 91.83477607889468)
(None, 1, 91.83661947096415)
(None, 1, 91.83855808310032)
(None, 1, 91.84021844737694)
(None, 1, 91.84362926437652)
(None, 1, 91.84539625232063)
(None, 1, 91.8469591158104)
(None, 1, 91.84871241943355)
(None, 1, 91.85111002650197)
(None, 1, 91.8530566211587)
(None, 1, 91.85575357274813)
(None, 1, 91.85725770769378)
(None, 1, 91.8588781593676)
(None, 1, 91.86131396849869)
(None, 1, 91.86313398318653)
(None, 1, 91.86610462119519)
(None, 1, 91.86822683130426)
(None, 1, 91.87104009962185)
(None, 1, 91.8725299800665)
(None, 1, 91.87449425030448)
(None, 1, 91.876025183712)
(None, 1, 91.87927463976025)
(None, 1, 91.88114825137185)
(None, 1, 91.8831592763731)
(None, 1, 91.88468450798024)
(None, 1, 91.88663623425732)
(None, 1, 91.88999516487326)
(None, 1, 91.89200276879427)
(None, 1, 91.89379712538032)
(None, 1, 91.89632131241761)
(None, 1, 91.89837110966158)
(None, 1, 91.90000695619649)
(None, 1, 91.90220728097104)
(None, 1, 91.90500344388744)
(None, 1, 91.90712166273623)
(None, 1, 91.90860812210063)
(None, 1, 91.91050625145395)
(None, 1, 91.91204630774213)
(None, 1, 91.91499356836916)
(None, 1, 91.91692419798476)
