(None, 3, 25.538767111103002)
(None, 3, 25.540254140647452)
(None, 3, 25.542344420674272)
(None, 3, 25.54382574841832)
(None, 3, 25.546295768351815)
(None, 3, 25.54857192707169)
(None, 3, 25.551354975847172)
(None, 3, 25.55417052488494)
(None, 3, 25.55650085070862)
(None, 3, 25.558057442217955)
(None, 3, 25.560053072358127)
(None, 3, 25.56259265425651)
(None, 3, 25.56506780581036)
(None, 3, 25.566633520200337)
(None, 3, 25.56818669062943)
(None, 3, 25.56978433510165)
(None, 3, 25.571797640823068)
(None, 3, 25.574328099840805)
(None, 3, 25.575824252265896)
(None, 3, 25.577802777004866)
(None, 3, 25.57956463332862)
(None, 3, 25.581720484060046)
(None, 3, 25.58404225718313)
(None, 3, 25.5860293346227)
(None, 3, 25.58751180272683)
(None, 3, 25.589274799410664)
(None, 3, 25.5915874496531)
(None, 3, 25.59353632502999)
(None, 3, 25.595420770062354)
(None, 3, 25.59698648445233)
(None, 3, 25.59976953322781)
(None, 3, 25.601741215806303)
(None, 3, 25.60319574508847)
(None, 3, 25.60518339270808)
(None, 3, 25.606700641794653)
(None, 3, 25.60897965141473)
(None, 3, 25.61150440863207)
(None, 3, 25.613376879883592)
(None, 3, 25.61508228838338)
(None, 3, 25.617314543240173)
(None, 2, 25.647311715147175)
(None, 2, 25.64886944701659)
(None, 2, 25.650747049888473)
(None, 2, 25.653525537223633)
(None, 2, 25.65554682546561)
(None, 2, 25.65787715128929)
(None, 2, 25.659537515565916)
(None, 2, 25.6623747314452)
(None, 2, 25.664967910267347)
(None, 2, 25.666462352152315)
(None, 2, 25.66843859617113)
(None, 2, 25.67075751839401)
(None, 2, 25.67356850599145)
(None, 2, 25.675085755078022)
(None, 2, 25.677060858736755)
(None, 2, 25.678925347467718)
(None, 2, 25.68106694369814)
(None, 2, 25.68346968238691)
(None, 2, 25.684958422471478)
(None, 2, 25.686894183707448)
(None, 2, 25.68865204877092)
(None, 2, 25.691000620355883)
(None, 2, 25.694452490318344)
(None, 2, 25.697096985344093)
(None, 2, 25.700040824890866)
(None, 2, 25.702201807242655)
(None, 2, 25.704110199836702)
(None, 2, 25.706888687171862)
(None, 2, 25.70897440575836)
(None, 2, 25.711275082219963)
(None, 2, 25.713474836814473)
(None, 2, 25.71620999046659)
(None, 2, 25.719635632147206)
(None, 2, 25.72129200516355)
(None, 2, 25.722886228555527)
(None, 2, 25.725174931236285)
(None, 2, 25.72783995274348)
(None, 2, 25.730238700171967)
(None, 2, 25.732476086649122)
(None, 2, 25.735411943675334)
(None, 2, 25.738326133860028)
(None, 2, 25.740115929005743)
(None, 2, 25.74309169863476)
(None, 2, 25.745698561777868)
(None, 2, 25.74722607410516)
(None, 2, 25.7490660450944)
(None, 2, 25.750737812971824)
(None, 2, 25.75300484881106)
(None, 2, 25.75544464920243)
(None, 2, 25.756900889024717)
(None, 2, 25.758909633305812)
(None, 2, 25.760458812474628)
(None, 2, 25.76291343754704)
(None, 2, 25.764845777702767)
(None, 2, 25.766868206304824)
(None, 2, 25.7695828334755)
(None, 2, 25.772635007229884)
(None, 2, 25.774470986958843)
(None, 2, 25.776390783153687)
(None, 2, 25.778855101286783)
(None, 2, 25.780977881575886)
(None, 2, 25.782840659766727)
(None, 2, 25.784285495988215)
(None, 2, 25.786321038731188)
(None, 2, 25.787861095019363)
(None, 2, 25.791003927400116)
(None, 2, 25.792482974424004)
(None, 2, 25.794346322794887)
(None, 2, 25.7970358620438)
(None, 2, 25.80040904716073)
(None, 2, 25.802692048041088)
(None, 2, 25.80431192953487)
(None, 2, 25.80664225535855)
(None, 2, 25.808903019217347)
(None, 2, 25.810496102249246)
(None, 2, 25.81236173134029)
(None, 2, 25.814520432971914)
(None, 2, 25.816813126912955)
(None, 2, 25.81896384602402)
(None, 2, 25.820447454488228)
(None, 2, 25.82255712063641)
(None, 2, 25.824068097742543)
(None, 2, 25.826953208745195)
(None, 2, 25.82913186667822)
(None, 2, 25.831014601170466)
(None, 2, 25.83428971532051)
(None, 2, 25.837886981193183)
(None, 2, 25.839546205109727)
(None, 2, 25.841260736490153)
(None, 2, 25.844140145692403)
(None, 2, 25.846364418028635)
(None, 2, 25.8480196506849)
(None, 2, 25.850459451076272)
(None, 2, 25.853026971796613)
(None, 2, 25.855025452836987)
(None, 2, 25.856524456162276)
(None, 2, 25.85874416705819)
(None, 2, 25.86023803876312)
(None, 2, 25.863759470690464)
(None, 2, 25.86589764584065)
