(None, 1, 40.37699049851981)
(None, 1, 40.37999135607059)
(None, 1, 40.382419182681126)
(None, 1, 40.384142836942196)
(None, 1, 40.38620688868717)
(None, 1, 40.38837528337948)
(None, 1, 40.389988892892816)
(None, 1, 40.392234261890536)
(None, 1, 40.393955065251404)
(None, 1, 40.39732596964818)
(None, 1, 40.401140474116104)
(None, 1, 40.40383001336502)
(None, 1, 40.405745818299586)
(None, 1, 40.4120999046659)
(None, 1, 40.417468719923)
(None, 1, 40.42102778373299)
(None, 1, 40.42500935095266)
(None, 1, 40.42789959357567)
(None, 1, 40.43070601973279)
(None, 1, 40.43369889476301)
(None, 1, 40.43770669026452)
(None, 1, 40.44118763940902)
(None, 1, 40.44457450884691)
(None, 1, 40.449084632963704)
(None, 1, 40.45213167509773)
(None, 1, 40.45513538354871)
(None, 1, 40.45843216454028)
(None, 1, 40.46136973210661)
(None, 1, 40.46359457462288)
(None, 1, 40.46667924863955)
(None, 1, 40.47033581323639)
(None, 1, 40.47348605795766)
(None, 1, 40.47675718084742)
(None, 1, 40.47978027541976)
(None, 1, 40.48254849951421)
(None, 1, 40.48614633556692)
(None, 1, 40.4893564491924)
(None, 1, 40.49251011499391)
(None, 1, 40.49564667539422)
(None, 1, 40.499115080577845)
(None, 1, 40.50142373956)
(None, 1, 40.5047678454949)
(None, 1, 40.507511551847614)
(None, 1, 40.509764903365884)
(None, 1, 40.511462329345115)
(None, 1, 40.513183702886025)
(None, 1, 40.51481954942093)
(None, 1, 40.51650158053907)
(None, 1, 40.51924186581155)
(None, 1, 40.52314987980605)
(None, 1, 40.525185992729064)
(None, 1, 40.52690166446957)
(None, 1, 40.52861676603004)
(None, 1, 40.530391736494714)
(None, 1, 40.53204126735058)
(None, 1, 40.53475532434121)
(None, 1, 40.53715863321002)
(None, 1, 40.53867474193651)
(None, 1, 40.540730811160934)
(None, 1, 40.54383088003868)
(None, 1, 40.54628208403086)
(None, 1, 40.547927053446394)
(None, 1, 40.54964728662723)
(None, 1, 40.551276861181684)
(None, 1, 40.55417793722546)
(None, 1, 40.55578983619868)
(None, 1, 40.55904214314712)
(None, 1, 40.56167010295171)
(None, 1, 40.56343766107586)
(None, 1, 40.565098595532525)
(None, 1, 40.56739699127397)
(None, 1, 40.570861405197306)
(None, 1, 40.574080641703425)
(None, 1, 40.5767724616725)
(None, 1, 40.5788211185564)
(None, 1, 40.580980960548104)
(None, 1, 40.58416256517158)
(None, 1, 40.5867141208508)
(None, 1, 40.5883357128847)
(None, 1, 40.590420861291165)
(None, 1, 40.592044734045224)
(None, 1, 40.5950284861948)
(None, 1, 40.59836974122949)
(None, 1, 40.60156274945377)
(None, 1, 40.603501361589935)
(None, 1, 40.60550269353051)
(None, 1, 40.60703134621788)
(None, 1, 40.60900930077681)
(None, 1, 40.61202783390883)
(None, 1, 40.615361676603)
(None, 1, 40.617873319679425)
(None, 1, 40.61997557348708)
(None, 1, 40.621671288926194)
(None, 1, 40.62334305680362)
(None, 1, 40.62589632302296)
(None, 1, 40.627613135123546)
(None, 1, 40.630686405539414)
(None, 1, 40.63342783117197)
(None, 1, 40.63535789060754)
(None, 1, 40.637200142316935)
(None, 1, 40.63885594515324)
(None, 1, 40.64110587559128)
(None, 1, 40.64271891492458)
(None, 1, 40.64520889115947)
(None, 1, 40.64835970606079)
(None, 1, 40.651960393013695)
(None, 1, 40.654439535827834)
(None, 1, 40.65595735509444)
(None, 1, 40.65753504326526)
(None, 1, 40.65902948515023)
(None, 1, 40.66120985362338)
(None, 1, 40.663817286946525)
(None, 1, 40.66734042941399)
(None, 1, 40.67019532087452)
(None, 1, 40.67186594839186)
(None, 1, 40.67352346176829)
(None, 1, 40.67507435147722)
(None, 1, 40.67729748345337)
(None, 1, 40.67887973306451)
(None, 1, 40.681176418265835)
(None, 1, 40.68350674408951)
(None, 1, 40.68655264586346)
(None, 1, 40.68979411939114)
(None, 1, 40.69165518704186)
(None, 1, 40.693309279338045)
(None, 1, 40.694959380373945)
(None, 1, 40.69777321887159)
(None, 1, 40.69994047320382)
(None, 1, 40.70313177088798)
(None, 1, 40.70611666339764)
(None, 1, 40.707831194778066)
(None, 1, 40.709509804815966)
(None, 1, 40.71113196702991)
(None, 1, 40.71333514270466)
(None, 1, 40.71495844527868)
(None, 1, 40.717084646648026)
(None, 1, 40.71932602438546)
(None, 1, 40.72203494975574)
(None, 1, 40.725520460340555)
(None, 1, 40.727131789133736)
(None, 1, 40.72872373180555)
(None, 1, 40.730481026688985)
(None, 1, 40.732070118460605)
(None, 1, 40.73361359582902)
(None, 1, 40.73604256279963)
(None, 1, 40.7396284250715)
(None, 1, 40.74297481172655)
(None, 1, 40.74472127318922)
(None, 1, 40.74639589196685)
(None, 1, 40.74801862436083)
(None, 1, 40.75032215172263)
(None, 1, 40.75257607342094)
(None, 1, 40.7555752204316)
(None, 1, 40.759862974332776)
(None, 1, 40.76275549767595)
(None, 1, 40.7642852907234)
(None, 1, 40.765742670905766)
(None, 1, 40.76719320892765)
(None, 1, 40.769262392292994)
(None, 1, 40.77225583750325)
(None, 1, 40.77431760852807)
(None, 1, 40.77681328656337)
(None, 1, 40.77921089363177)
(None, 1, 40.780794283602994)
(None, 1, 40.782327497730684)
(None, 1, 40.78378544809309)
(None, 1, 40.786395732316436)
(None, 1, 40.78874544426148)
(None, 1, 40.79190766276359)
(None, 1, 40.796164626942605)
(None, 1, 40.79833074091475)
(None, 1, 40.79980522649832)
(None, 1, 40.80164519748756)
(None, 1, 40.803349465627264)
(None, 1, 40.805157506534265)
(None, 1, 40.80789380054646)
(None, 1, 40.81045105802608)
(None, 1, 40.81406771002012)
(None, 1, 40.81697505804433)
(None, 1, 40.8193834985335)
(None, 1, 40.82138540065411)
(None, 1, 40.82285133353708)
(None, 1, 40.82439709162565)
(None, 1, 40.8263796076249)
(None, 1, 40.82787518986996)
(None, 1, 40.82988336397101)
(None, 1, 40.833060977334206)
(None, 1, 40.83461300740322)
(None, 1, 40.836323547523364)
(None, 1, 40.83782369120873)
(None, 1, 40.83931300147334)
(None, 1, 40.8408285400198)
(None, 1, 40.842429605572256)
(None, 1, 40.84426900638145)
(None, 1, 40.846242969680105)
(None, 1, 40.84836403942909)
(None, 1, 40.851427046604236)
(None, 1, 40.85413996323479)
(None, 1, 40.85723832157242)
(None, 1, 40.85872592129691)
(None, 1, 40.86138410064362)
(None, 1, 40.86416771959914)
(None, 1, 40.867201077412204)
(None, 1, 40.870544042987014)
(None, 1, 40.87320393287384)
(None, 1, 40.87654404754846)
(None, 1, 40.879793503596694)
(None, 1, 40.883508226557616)
(None, 1, 40.88649882086768)
(None, 1, 40.88830230033435)
(None, 1, 40.889785908798565)
(None, 1, 40.891268376902694)
(None, 1, 40.893354095489194)
(None, 1, 40.89500362634505)
(None, 1, 40.89667824512268)
(None, 1, 40.89875198992834)
(None, 1, 40.90070200566531)
(None, 1, 40.90570248461654)
(None, 1, 40.907190654521074)
(None, 1, 40.90866571028468)
(None, 1, 40.91011339740636)
(None, 1, 40.91276245387243)
(None, 1, 40.91568747747789)
(None, 1, 40.91870487024983)
(None, 1, 40.921509585866836)
(None, 1, 40.92316880978338)
(None, 1, 40.92482233189952)
(None, 1, 40.92658361804323)
(None, 1, 40.92821661367793)
(None, 1, 40.9303559291882)
(None, 1, 40.93204537264687)
(None, 1, 40.93418012671681)
(None, 1, 40.93667238367187)
(None, 1, 40.93987793585703)
(None, 1, 40.94253725556381)
(None, 1, 40.94405450465039)
(None, 1, 40.945527849873876)
(None, 1, 40.947003475817525)
(None, 1, 40.94850076860269)
(None, 1, 40.95090863891182)
(None, 1, 40.954599984491104)
(None, 1, 40.95778786109502)
(None, 1, 40.9600298090125)
(None, 1, 40.96204140419379)
(None, 1, 40.965387220668795)
(None, 1, 40.966885653814046)
(None, 1, 40.96963563214721)
(None, 1, 40.972643902038506)
(None, 1, 40.97756740668434)
(None, 1, 40.979064699469504)
(None, 1, 40.9806121680982)
(None, 1, 40.98212428556441)
(None, 1, 40.9836004816881)
(None, 1, 40.9855026023017)
(None, 1, 40.98857872361777)
(None, 1, 40.99188462748997)
(None, 1, 40.99423376925498)
(None, 1, 40.997340680293206)
(None, 1, 41.00045728439212)
(None, 1, 41.00310919175839)
(None, 1, 41.00590136341451)
(None, 1, 41.008709500111756)
(None, 1, 41.011659041458934)
(None, 1, 41.014803584379806)
(None, 1, 41.01638583399094)
(None, 1, 41.01831247234627)
(None, 1, 41.02003612660734)
(None, 1, 41.02180881635185)
(None, 1, 41.024611821428735)
(None, 1, 41.02699802489634)
(None, 1, 41.029395631964746)
(None, 1, 41.032560131187026)
(None, 1, 41.03429803994909)
(None, 1, 41.03733538902244)
(None, 1, 41.03983277759785)
(None, 1, 41.04174231055198)
(None, 1, 41.043916977224725)
(None, 1, 41.0456320787852)
(None, 1, 41.04889065771408)
(None, 1, 41.051878401123936)
(None, 1, 41.055104479790536)
(None, 1, 41.05802893321595)
(None, 1, 41.05972578901514)
(None, 1, 41.06212966806399)
(None, 1, 41.06384476962446)
(None, 1, 41.06632790369887)
(None, 1, 41.06973073817789)
(None, 1, 41.07284392119656)
(None, 1, 41.075388634715296)
