(None, (True, False, False))
(None, (True, False, False))
(None, (True, False, False))
(None, (True, False, False))
(None, (True, False, False))
(None, (True, False, False))
(None, (True, False, False))
((131, 107, 163, 625, 936, 317, 379, 485), (True, False, False))
((131, 107, 163, 625, 936, 317, 379, 485), (True, False, False))
((115, 93, 162, 627, 963, 330, 360, 482), (True, False, False))
((115, 93, 162, 627, 963, 330, 360, 482), (True, False, False))
((103, 85, 155, 592, 912, 336, 352, 557), (True, False, False))
((103, 85, 155, 592, 912, 336, 352, 557), (True, False, False))
((102, 89, 104, 546, 960, 320, 342, 558), (True, False, False))
((102, 89, 104, 546, 960, 320, 342, 558), (True, False, False))
((109, 84, 103, 507, 901, 324, 331, 549), (True, False, False))
((109, 84, 103, 507, 901, 324, 331, 549), (True, False, False))
((102, 84, 109, 467, 877, 227, 270, 526), (True, False, False))
((102, 84, 109, 467, 877, 227, 270, 526), (True, False, False))
((101, 87, 101, 432, 814, 281, 281, 530), (True, False, False))
((101, 87, 101, 432, 814, 281, 281, 530), (True, False, False))
((110, 95, 110, 467, 863, 277, 301, 429), (True, False, False))
((110, 95, 110, 467, 863, 277, 301, 429), (True, False, False))
((107, 93, 117, 409, 744, 266, 303, 387), (True, False, False))
((107, 93, 117, 409, 744, 266, 303, 387), (True, False, False))
((83, 84, 126, 418, 703, 264, 290, 327), (True, False, False))
((83, 84, 126, 418, 703, 264, 290, 327), (True, False, False))
((67, 76, 129, 435, 661, 266, 295, 291), (True, False, False))
((67, 76, 129, 435, 661, 266, 295, 291), (True, False, False))
((67, 72, 124, 430, 648, 167, 268, 201), (True, False, False))
((67, 72, 124, 430, 648, 167, 268, 201), (True, False, False))
((54, 69, 115, 417, 648, 139, 176, 160), (True, False, False))
((54, 69, 115, 417, 648, 139, 176, 160), (True, False, False))
((51, 67, 122, 410, 600, 149, 214, 132), (True, False, False))
((51, 67, 122, 410, 600, 149, 214, 132), (True, False, False))
((50, 64, 114, 378, 579, 126, 244, 106), (True, False, False))
((50, 64, 114, 378, 579, 126, 244, 106), (True, False, False))
((48, 63, 109, 359, 551, 116, 250, 96), (True, False, False))
((48, 63, 109, 359, 551, 116, 250, 96), (True, False, False))
((50, 63, 110, 355, 492, 122, 250, 83), (True, False, False))
((50, 63, 110, 355, 492, 122, 250, 83), (True, False, False))
((62, 57, 111, 294, 325, 137, 282, 77), (False, False, False))
((62, 57, 111, 294, 325, 137, 282, 77), (False, False, False))
((71, 68, 113, 306, 284, 271, 460, 151), (False, False, False))
((71, 68, 113, 306, 284, 271, 460, 151), (False, False, False))
((97, 78, 107, 303, 330, 365, 714, 230), (False, False, False))
((97, 78, 107, 303, 330, 365, 714, 230), (False, False, False))
((130, 86, 107, 293, 345, 467, 848, 294), (False, False, False))
((130, 86, 107, 293, 345, 467, 848, 294), (False, False, False))
((170, 157, 112, 268, 326, 543, 993, 313), (False, False, True))
((170, 157, 112, 268, 326, 543, 993, 313), (False, False, True))
((202, 202, 139, 276, 394, 630, 1148, 400), (False, False, True))
((202, 202, 139, 276, 394, 630, 1148, 400), (False, False, False))
((210, 208, 153, 247, 531, 709, 1226, 403), (False, False, False))
((210, 208, 153, 247, 531, 709, 1226, 403), (False, False, False))
((213, 219, 167, 229, 520, 787, 1165, 403), (False, False, False))
((213, 219, 167, 229, 520, 787, 1165, 403), (False, False, False))
((239, 233, 183, 251, 515, 826, 1151, 399), (False, False, False))
((239, 233, 183, 251, 515, 826, 1151, 399), (False, False, False))
((287, 221, 191, 314, 662, 801, 1093, 406), (False, False, False))
((287, 221, 191, 314, 662, 801, 1093, 406), (False, False, False))
((298, 204, 193, 373, 715, 813, 968, 401), (False, False, False))
((298, 204, 193, 373, 715, 813, 968, 401), (False, False, False))
((337, 204, 172, 423, 718, 731, 850, 402), (False, False, False))
((337, 204, 172, 423, 718, 731, 850, 402), (False, False, False))
((360, 221, 173, 425, 710, 642, 832, 472), (False, False, False))
((360, 221, 173, 425, 710, 642, 832, 472), (False, False, False))
((343, 277, 165, 422, 753, 588, 883, 559), (False, False, False))
((343, 277, 165, 422, 753, 588, 883, 559), (False, False, False))
((311, 306, 175, 448, 750, 592, 884, 584), (False, False, False))
((311, 306, 175, 448, 750, 592, 884, 584), (False, False, False))
((308, 338, 160, 435, 827, 579, 908, 653), (False, False, False))
((308, 338, 160, 435, 827, 579, 908, 653), (False, False, False))
((337, 353, 168, 381, 808, 580, 968, 743), (False, False, False))
((337, 353, 168, 381, 808, 580, 968, 743), (False, False, False))
((366, 422, 181, 434, 947, 571, 989, 742), (False, False, False))
((366, 422, 181, 434, 947, 571, 989, 742), (False, False, False))
((420, 402, 196, 497, 1091, 662, 1000, 801), (False, False, False))
((420, 402, 196, 497, 1091, 662, 1000, 801), (False, False, False))
((439, 448, 189, 526, 1226, 687, 1004, 881), (False, False, False))
((439, 448, 189, 526, 1226, 687, 1004, 881), (False, False, False))
((427, 427, 186, 495, 1160, 677, 1025, 847), (False, False, False))
((427, 427, 186, 495, 1160, 677, 1025, 847), (False, False, False))
((460, 439, 182, 477, 1124, 706, 988, 833), (False, False, False))
((460, 439, 182, 477, 1124, 706, 988, 833), (False, False, False))
((423, 378, 150, 450, 1094, 710, 1129, 840), (False, False, False))
((423, 378, 150, 450, 1094, 710, 1129, 840), (False, False, False))
((388, 366, 119, 395, 970, 612, 1056, 716), (False, False, False))
((388, 366, 119, 395, 970, 612, 1056, 716), (False, False, False))
((374, 279, 117, 325, 793, 676, 1025, 608), (False, False, False))
((374, 279, 117, 325, 793, 676, 1025, 608), (False, False, False))
((456, 281, 133, 332, 792, 609, 982, 580), (False, False, False))
((456, 281, 133, 332, 792, 609, 982, 580), (False, False, False))
((390, 263, 128, 349, 852, 554, 918, 502), (False, False, True))
((390, 263, 128, 349, 852, 554, 918, 502), (False, False, True))
((397, 231, 128, 339, 807, 556, 676, 398), (False, False, True))
((397, 231, 128, 339, 807, 556, 676, 398), (False, False, False))
((397, 218, 134, 322, 752, 513, 625, 395), (False, False, False))
((397, 218, 134, 322, 752, 513, 625, 395), (False, False, False))
((386, 192, 134, 272, 725, 331, 582, 350), (False, False, False))
((386, 192, 134, 272, 725, 331, 582, 350), (False, False, False))
((279, 159, 135, 266, 724, 339, 504, 279), (False, False, False))
((279, 159, 135, 266, 724, 339, 504, 279), (False, False, False))
((282, 132, 137, 246, 662, 323, 484, 201), (False, False, False))
((282, 132, 137, 246, 662, 323, 484, 201), (False, False, False))
((260, 156, 141, 216, 573, 234, 392, 177), (False, True, False))
((260, 156, 141, 216, 573, 234, 392, 177), (False, True, False))
((223, 149, 135, 187, 543, 193, 297, 123), (False, True, False))
((223, 149, 135, 187, 543, 193, 297, 123), (False, True, False))
((190, 154, 123, 171, 417, 178, 240, 105), (False, True, False))
((190, 154, 123, 171, 417, 178, 240, 105), (False, True, False))
((179, 150, 115, 144, 318, 131, 218, 72), (False, True, False))
((179, 150, 115, 144, 318, 131, 218, 72), (False, True, False))
((94, 125, 118, 152, 263, 117, 162, 59), (False, True, False))
((94, 125, 118, 152, 263, 117, 162, 59), (False, True, False))
((87, 87, 121, 200, 297, 104, 127, 93), (False, True, False))
((87, 87, 121, 200, 297, 104, 127, 93), (False, True, False))
((83, 124, 121, 271, 304, 116, 121, 180), (False, True, False))
((83, 124, 121, 271, 304, 116, 121, 180), (False, True, False))
((148, 174, 113, 323, 309, 108, 189, 221), (False, True, False))
((148, 174, 113, 323, 309, 108, 189, 221), (False, True, False))
((157, 191, 100, 368, 335, 111, 196, 239), (False, True, False))
((157, 191, 100, 368, 335, 111, 196, 239), (False, True, False))
((167, 195, 92, 400, 402, 116, 189, 265), (False, True, False))
((167, 195, 92, 400, 402, 116, 189, 265), (False, True, False))
((197, 220, 90, 420, 419, 122, 239, 306), (False, True, False))
((197, 220, 90, 420, 419, 122, 239, 306), (False, True, False))
((233, 218, 90, 428, 476, 127, 252, 293), (False, True, False))
((233, 218, 90, 428, 476, 127, 252, 293), (False, True, False))
((219, 187, 105, 400, 473, 146, 200, 284), (False, True, False))
((219, 187, 105, 400, 473, 146, 200, 284), (False, True, False))
((246, 191, 104, 395, 484, 150, 208, 344), (False, True, False))
((246, 191, 104, 395, 484, 150, 208, 344), (False, True, False))
((250, 197, 116, 433, 565, 197, 255, 379), (False, True, False))
((250, 197, 116, 433, 565, 197, 255, 379), (False, True, False))
((238, 207, 120, 440, 579, 207, 217, 372), (False, True, False))
((238, 207, 120, 440, 579, 207, 217, 372), (False, True, False))
((222, 206, 116, 418, 537, 197, 268, 471), (False, True, False))
((222, 206, 116, 418, 537, 197, 268, 471), (False, True, False))
((216, 211, 101, 443, 598, 263, 361, 622), (False, True, False))
((216, 211, 101, 443, 598, 263, 361, 622), (False, True, False))
((195, 197, 97, 471, 604, 260, 388, 654), (False, True, False))
((195, 197, 97, 471, 604, 260, 388, 654), (False, True, False))
((197, 283, 102, 415, 537, 258, 440, 680), (False, True, False))
((197, 283, 102, 415, 537, 258, 440, 680), (False, True, False))
((199, 294, 94, 428, 592, 259, 537, 820), (False, True, False))
((199, 294, 94, 428, 592, 259, 537, 820), (False, False, True))
((182, 282, 116, 425, 717, 298, 526, 845), (False, False, True))
((182, 282, 116, 425, 717, 298, 526, 845), (False, False, True))
((171, 277, 130, 421, 833, 258, 488, 772), (False, False, True))
((171, 277, 130, 421, 833, 258, 488, 772), (False, False, False))
((220, 343, 167, 391, 934, 294, 481, 797), (False, False, False))
((220, 343, 167, 391, 934, 294, 481, 797), (False, False, False))
((220, 288, 183, 440, 936, 287, 457, 777), (False, False, False))
((220, 288, 183, 440, 936, 287, 457, 777), (False, False, False))
((233, 262, 199, 457, 1025, 340, 424, 687), (False, False, False))
((233, 262, 199, 457, 1025, 340, 424, 687), (False, False, False))
((236, 281, 228, 547, 1033, 391, 427, 714), (False, False, False))
((236, 281, 228, 547, 1033, 391, 427, 714), (True, False, False))
((269, 283, 227, 583, 1018, 385, 462, 760), (True, False, False))
((269, 283, 227, 583, 1018, 385, 462, 760), (True, False, False))
((227, 197, 221, 608, 929, 387, 496, 731), (True, False, False))
((227, 197, 221, 608, 929, 387, 496, 731), (False, False, False))
((231, 181, 214, 646, 990, 427, 469, 733), (False, False, False))
((231, 181, 214, 646, 990, 427, 469, 733), (False, False, False))
((213, 177, 203, 653, 994, 506, 471, 760), (False, False, False))
((213, 177, 203, 653, 994, 506, 471, 760), (False, False, False))
((217, 157, 158, 616, 984, 444, 508, 680), (False, False, False))
((217, 157, 158, 616, 984, 444, 508, 680), (False, False, False))
((199, 228, 167, 603, 932, 461, 515, 655), (False, False, False))
((199, 228, 167, 603, 932, 461, 515, 655), (False, False, False))
((189, 245, 164, 600, 977, 439, 519, 709), (False, False, False))
((189, 245, 164, 600, 977, 439, 519, 709), (False, False, False))
((183, 242, 174, 563, 942, 397, 547, 714), (False, False, False))
((183, 242, 174, 563, 942, 397, 547, 714), (False, False, False))
((173, 243, 192, 529, 819, 233, 493, 614), (False, False, False))
((173, 243, 192, 529, 819, 233, 493, 614), (False, False, False))
((153, 237, 194, 504, 781, 245, 434, 568), (False, False, False))
((153, 237, 194, 504, 781, 245, 434, 568), (False, False, False))
((130, 156, 188, 465, 734, 197, 361, 488), (False, False, False))
((130, 156, 188, 465, 734, 197, 361, 488), (False, False, False))
((126, 135, 171, 407, 644, 196, 284, 302), (False, False, False))
((126, 135, 171, 407, 644, 196, 284, 302), (False, False, False))
((166, 145, 150, 333, 555, 174, 180, 206), (False, False, False))
((166, 145, 150, 333, 555, 174, 180, 206), (False, False, False))
((183, 134, 121, 307, 544, 140, 207, 237), (False, False, False))
((183, 134, 121, 307, 544, 140, 207, 237), (False, False, False))
((183, 136, 141, 256, 473, 106, 201, 227), (False, False, False))
((183, 136, 141, 256, 473, 106, 201, 227), (False, False, False))
((173, 134, 132, 222, 447, 93, 198, 208), (False, False, False))
((173, 134, 132, 222, 447, 93, 198, 208), (False, False, False))
((174, 120, 126, 201, 469, 71, 183, 191), (False, False, False))
((174, 120, 126, 201, 469, 71, 183, 191), (False, False, False))
((122, 99, 124, 219, 535, 67, 181, 179), (False, False, False))
((122, 99, 124, 219, 535, 67, 181, 179), (False, False, False))
((94, 88, 132, 197, 474, 69, 94, 108), (False, False, False))
((94, 88, 132, 197, 474, 69, 94, 108), (False, False, False))
((84, 75, 100, 279, 666, 92, 82, 69), (False, False, False))
((84, 75, 100, 279, 666, 92, 82, 69), (False, False, False))
((76, 80, 108, 346, 721, 96, 71, 61), (False, False, False))
((76, 80, 108, 346, 721, 96, 71, 61), (False, False, False))
((69, 86, 132, 399, 742, 104, 65, 57), (False, False, False))
((69, 86, 132, 399, 742, 104, 65, 57), (False, False, False))
((61, 80, 125, 390, 780, 111, 66, 57), (False, False, True))
((61, 80, 125, 390, 780, 111, 66, 57), (False, False, True))
((58, 81, 120, 444, 884, 134, 62, 54), (False, False, True))
((58, 81, 120, 444, 884, 134, 62, 54), (False, False, True))
((57, 91, 132, 492, 846, 162, 80, 58), (False, False, True))
((57, 91, 132, 492, 846, 162, 80, 58), (False, False, False))
((57, 90, 131, 470, 815, 164, 78, 63), (False, False, False))
((57, 90, 131, 470, 815, 164, 78, 63), (False, False, False))
((55, 82, 107, 442, 792, 160, 85, 90), (False, True, False))
((55, 82, 107, 442, 792, 160, 85, 90), (False, True, False))
((62, 84, 103, 446, 764, 157, 103, 146), (False, True, False))
((62, 84, 103, 446, 764, 157, 103, 146), (False, True, False))
((114, 90, 98, 469, 779, 145, 160, 190), (False, True, False))
((114, 90, 98, 469, 779, 145, 160, 190), (False, True, False))
((121, 84, 84, 376, 687, 94, 202, 251), (False, True, False))
((121, 84, 84, 376, 687, 94, 202, 251), (False, True, False))
((133, 87, 76, 366, 804, 108, 325, 355), (False, True, False))
((133, 87, 76, 366, 804, 108, 325, 355), (False, True, False))
((138, 91, 86, 413, 874, 123, 368, 479), (False, True, False))
((138, 91, 86, 413, 874, 123, 368, 479), (False, True, False))
((156, 171, 120, 479, 950, 205, 392, 479), (False, True, False))
((156, 171, 120, 479, 950, 205, 392, 479), (False, True, False))
((171, 209, 133, 514, 1028, 237, 462, 657), (False, True, False))
((171, 209, 133, 514, 1028, 237, 462, 657), (False, True, False))
((188, 214, 140, 532, 1051, 408, 535, 777), (False, True, False))
((188, 214, 140, 532, 1051, 408, 535, 777), (False, True, False))
((207, 241, 168, 632, 1053, 421, 504, 881), (False, True, False))
((207, 241, 168, 632, 1053, 421, 504, 881), (False, True, False))
((345, 385, 259, 668, 1088, 540, 687, 1014), (False, True, False))
((345, 385, 259, 668, 1088, 540, 687, 1014), (False, True, False))
((351, 380, 290, 770, 1075, 549, 732, 1127), (False, True, False))
((351, 380, 290, 770, 1075, 549, 732, 1127), (False, True, False))
((337, 366, 310, 941, 1032, 604, 723, 1083), (False, True, False))
((337, 366, 310, 941, 1032, 604, 723, 1083), (False, True, False))
((341, 382, 316, 980, 1051, 555, 726, 1056), (False, True, False))
((341, 382, 316, 980, 1051, 555, 726, 1056), (False, True, False))
((331, 374, 318, 989, 1127, 615, 760, 1054), (False, True, False))
((331, 374, 318, 989, 1127, 615, 760, 1054), (False, True, False))
((207, 233, 261, 986, 1105, 523, 710, 1037), (False, True, False))
((207, 233, 261, 986, 1105, 523, 710, 1037), (False, True, False))
((182, 195, 239, 927, 1114, 590, 697, 1001), (False, True, False))
((182, 195, 239, 927, 1114, 590, 697, 1001), (False, True, False))
((185, 187, 217, 715, 1097, 545, 794, 968), (False, True, False))
((185, 187, 217, 715, 1097, 545, 794, 968), (False, True, False))
((166, 144, 218, 750, 1190, 572, 818, 921), (False, True, False))
((166, 144, 218, 750, 1190, 572, 818, 921), (False, True, False))
((169, 125, 218, 689, 1095, 507, 826, 858), (False, True, False))
((169, 125, 218, 689, 1095, 507, 826, 858), (False, False, False))
((140, 114, 215, 708, 1094, 624, 722, 709), (False, False, True))
((140, 114, 215, 708, 1094, 624, 722, 709), (False, False, True))
((140, 119, 192, 719, 1043, 561, 731, 686), (False, False, True))
((140, 119, 192, 719, 1043, 561, 731, 686), (False, False, True))
((134, 126, 185, 728, 1010, 564, 640, 738), (False, False, True))
((134, 126, 185, 728, 1010, 564, 640, 738), (False, False, True))
((186, 135, 171, 665, 891, 543, 534, 716), (False, False, True))
((186, 135, 171, 665, 891, 543, 534, 716), (False, False, True))
((185, 140, 196, 723, 947, 588, 508, 675), (False, False, True))
((185, 140, 196, 723, 947, 588, 508, 675), (False, False, False))
((184, 142, 195, 706, 922, 458, 573, 651), (True, False, False))
((184, 142, 195, 706, 922, 458, 573, 651), (True, False, False))
((194, 159, 203, 650, 1018, 462, 556, 540), (True, False, False))
((194, 159, 203, 650, 1018, 462, 556, 540), (True, False, False))
((185, 154, 228, 618, 1036, 442, 503, 430), (True, False, False))
((185, 154, 228, 618, 1036, 442, 503, 430), (True, False, False))
((125, 143, 231, 614, 994, 374, 498, 411), (True, False, False))
((125, 143, 231, 614, 994, 374, 498, 411), (True, False, False))
((105, 131, 187, 516, 878, 273, 433, 329), (True, False, False))
((105, 131, 187, 516, 878, 273, 433, 329), (True, False, False))
((99, 119, 175, 486, 833, 269, 381, 235), (True, False, False))
((99, 119, 175, 486, 833, 269, 381, 235), (True, False, False))
((71, 89, 161, 571, 651, 226, 314, 199), (True, False, False))
((71, 89, 161, 571, 651, 226, 314, 199), (True, False, False))
((67, 70, 120, 566, 477, 201, 293, 144), (True, False, False))
((67, 70, 120, 566, 477, 201, 293, 144), (True, False, False))
((62, 70, 115, 563, 438, 196, 358, 119), (True, False, False))
((62, 70, 115, 563, 438, 196, 358, 119), (True, False, False))
((60, 72, 130, 639, 454, 200, 378, 117), (True, False, False))
((60, 72, 130, 639, 454, 200, 378, 117), (True, False, False))
((64, 91, 162, 671, 443, 282, 459, 117), (True, False, False))
((64, 91, 162, 671, 443, 282, 459, 117), (True, False, False))
((77, 90, 170, 587, 465, 388, 769, 189), (True, False, False))
((77, 90, 170, 587, 465, 388, 769, 189), (True, False, False))
((108, 95, 168, 571, 481, 503, 830, 258), (True, False, False))
((108, 95, 168, 571, 481, 503, 830, 258), (True, False, False))
((126, 101, 166, 529, 476, 516, 806, 294), (True, False, False))
((126, 101, 166, 529, 476, 516, 806, 294), (True, False, False))
((156, 93, 149, 403, 383, 521, 811, 315), (True, False, False))
((156, 93, 149, 403, 383, 521, 811, 315), (True, False, False))
((157, 74, 110, 255, 323, 482, 744, 311), (True, False, False))
((157, 74, 110, 255, 323, 482, 744, 311), (True, False, False))
((155, 62, 83, 246, 263, 380, 408, 281), (True, False, False))
((155, 62, 83, 246, 263, 380, 408, 281), (True, False, False))
((143, 55, 79, 262, 212, 212, 248, 216), (False, False, False))
((143, 55, 79, 262, 212, 212, 248, 216), (True, False, False))
((131, 43, 73, 269, 199, 166, 231, 176), (True, False, False))
((131, 43, 73, 269, 199, 166, 231, 176), (True, False, False))
((106, 54, 75, 285, 191, 141, 166, 144), (True, False, False))
((106, 54, 75, 285, 191, 141, 166, 144), (True, False, False))
((111, 55, 75, 291, 220, 113, 142, 135), (False, False, False))
((111, 55, 75, 291, 220, 113, 142, 135), (False, False, False))
((108, 59, 82, 334, 226, 105, 116, 115), (False, False, False))
((108, 59, 82, 334, 226, 105, 116, 115), (False, False, True))
((128, 60, 78, 378, 216, 95, 88, 112), (False, False, True))
((128, 60, 78, 378, 216, 95, 88, 112), (False, False, True))
((158, 87, 80, 406, 228, 136, 83, 156), (False, False, True))
((158, 87, 80, 406, 228, 136, 83, 156), (False, False, True))
((275, 175, 84, 427, 248, 150, 135, 192), (False, False, True))
((275, 175, 84, 427, 248, 150, 135, 192), (False, False, False))
((329, 225, 96, 455, 243, 181, 295, 343), (False, False, False))
((329, 225, 96, 455, 243, 181, 295, 343), (False, False, False))
((395, 329, 115, 476, 327, 399, 517, 555), (False, False, False))
((395, 329, 115, 476, 327, 399, 517, 555), (False, True, False))
((395, 329, 115, 476, 327, 399, 517, 555), (False, True, False))
((406, 364, 135, 548, 363, 435, 548, 648), (False, True, False))
((406, 364, 135, 548, 363, 435, 548, 648), (False, True, False))
((442, 380, 152, 691, 483, 494, 612, 878), (False, True, False))
((442, 380, 152, 691, 483, 494, 612, 878), (False, True, False))
((420, 402, 202, 813, 527, 542, 663, 917), (False, True, False))
((420, 402, 202, 813, 527, 542, 663, 917), (False, True, False))
((420, 402, 202, 813, 527, 542, 663, 917), (False, True, False))
((405, 392, 203, 889, 635, 581, 618, 919), (False, True, False))
((405, 392, 203, 889, 635, 581, 618, 919), (False, True, False))
((352, 314, 230, 995, 629, 522, 479, 831), (False, False, False))
((352, 314, 230, 995, 629, 522, 479, 831), (False, False, False))
((351, 279, 260, 963, 671, 512, 488, 824), (False, False, False))
((351, 279, 260, 963, 671, 512, 488, 824), (False, False, True))
((309, 287, 265, 994, 641, 448, 471, 636), (False, False, True))
((309, 287, 265, 994, 641, 448, 471, 636), (False, False, True))
((263, 237, 235, 928, 639, 525, 415, 718), (False, False, True))
((263, 237, 235, 928, 639, 525, 415, 718), (False, False, True))
((248, 226, 273, 954, 668, 598, 441, 687), (False, False, True))
((248, 226, 273, 954, 668, 598, 441, 687), (False, False, True))
((266, 231, 261, 884, 850, 580, 457, 718), (False, False, True))
((266, 231, 261, 884, 850, 580, 457, 718), (False, False, True))
((264, 229, 240, 934, 854, 571, 467, 678), (False, False, True))
