((-3, -2, -5, -2, -14, -1, -5, -14), 0, 5.701810153669486e-07)
((-3, -2, -5, -2, -14, -1, -5, -14), 0, 0.0009328161411403278)
((-3, -2, -5, -2, -14, -1, -5, -14), 0, 0.0017812454920063472)
((-3, -2, -5, -2, -14, -1, -5, -14), 0, 0.0032671372180526153)
((-11, 3, -3, -2, -8, -2, -6, -9), 0, 0.004670922877886043)
((0, 15, -1, -8, -24, -3, 5, 8), 0, 0.006965331283722643)
((0, 15, -1, -8, -24, -3, 5, 8), 0, 0.008478591698506524)
((0, 15, -1, -8, -24, -3, 5, 8), 0, 0.009364652996386762)
((0, 15, -1, -8, -24, -3, 5, 8), 0, 0.010286635698235118)
((0, 15, -1, -8, -24, -3, 5, 8), 0, 0.01123940817491329)
((0, 15, -1, -8, -24, -3, 5, 8), 0, 0.012142574903254537)
((0, 15, -1, -8, -24, -3, 5, 8), 0, 0.013238462814789811)
((0, 15, -1, -8, -24, -3, 5, 8), 0, 0.01565660050096104)
((0, 15, -1, -8, -24, -3, 5, 8), 0, 0.01692924452726007)
((1, 10, -4, -37, -17, -8, -2, 16), 0, 0.017916227864860256)
((1, 10, -4, -37, -17, -8, -2, 16), 0, 0.018862158169354024)
((1, 10, -4, -37, -17, -8, -2, 16), 0, 0.019761333630587703)
((1, 10, -4, -37, -17, -8, -2, 16), 0, 0.020744895882095687)
((1, 10, -4, -37, -17, -8, -2, 16), 0, 0.02167315057511308)
((1, 10, -4, -37, -17, -8, -2, 16), 0, 0.022627633594837354)
((1, 10, -4, -37, -17, -8, -2, 16), 0, 0.023897426716059548)
((1, 10, -4, -37, -17, -8, -2, 16), 0, 0.025645031528159244)
((-3, -8, 1, 29, 67, 23, 6, -7), 0, 0.026675918803942687)
((2, 7, 4, 6, -26, 11, 10, 1), 0, 0.027577374989237832)
((2, 7, 4, 6, -26, 11, 10, 1), 0, 0.02849137515687105)
((2, 7, 4, 6, -26, 11, 10, 1), 0, 0.02950059555407055)
((2, 7, 4, 6, -26, 11, 10, 1), 0, 0.030810301346368432)
((2, 7, 4, 6, -26, 11, 10, 1), 0, 0.03259895919157455)
((2, 7, 4, 6, -26, 11, 10, 1), 0, 0.03465332138994166)
((2, 7, 4, 6, -26, 11, 10, 1), 0, 0.035572453186713184)
((2, 7, 4, 6, -26, 11, 10, 1), 0, 0.0364071981932104)
((2, 7, 4, 6, -26, 11, 10, 1), 0, 0.037508787914899346)
((2, 7, 4, 6, -26, 11, 10, 1), 0, 0.038381164868410776)
((2, 7, 4, 6, -26, 11, 10, 1), 0, 0.03951867599406784)
((2, 7, 4, 6, -26, 11, 10, 1), 0, 0.04154738004674344)
((0, -1, 2, 0, -83, -7, 3, -6), 0, 0.04265581194061679)
((0, -1, 4, 2, -52, -9, 0, 3), 0, 0.04442565381231579)
((0, -1, 4, 2, -52, -9, 0, 3), 0, 0.0452347406731215)
((0, -1, 4, 2, -52, -9, 0, 3), 0, 0.04624510143235173)
((0, -1, 4, 2, -52, -9, 0, 3), 0, 0.047275418527119806)
((0, -1, 4, 2, -52, -9, 0, 3), 0, 0.048632449343693145)
((0, -1, 4, 2, -52, -9, 0, 3), 0, 0.049770530650365574)
((0, -1, 4, 2, -52, -9, 0, 3), 0, 0.05058303859726347)
((0, -1, 4, 2, -52, -9, 0, 3), 0, 0.05140923088853018)
((0, -1, 4, 2, -52, -9, 0, 3), 0, 0.05225195842924253)
((0, -1, 4, 2, -52, -9, 0, 3), 0, 0.05350692684406518)
((0, -1, 4, 2, -52, -9, 0, 3), 0, 0.05458684968717019)
((0, -1, 4, 2, -52, -9, 0, 3), 0, 0.0556371231174761)
((0, -1, 4, 2, -52, -9, 0, 3), 0, 0.05728038480376365)
((0, -1, 4, 2, -52, -9, 0, 3), 0, 0.05834605312148448)
((0, -1, 4, 2, -52, -9, 0, 3), 0, 0.05925321111693329)
((0, -1, 4, 2, -52, -9, 0, 3), 0, 0.06004576272829335)
((0, -1, 4, 2, -52, -9, 0, 3), 0, 0.060858270675191256)
((0, -1, 4, 2, -52, -9, 0, 3), 0, 0.06255455919590792)
((0, -1, 4, 2, -52, -9, 0, 3), 0, 0.06402220512946245)
((0, 3, -5, 16, 1, -11, 1, 5), 0, 0.06614898031678117)
((-3, -8, -1, 7, 49, 17, -3, 0), 0, 0.06797869119509371)
((-1, 3, -7, -14, 2, -12, -8, -2), 0, 0.0689913326783854)
((-1, 3, -7, -14, 2, -12, -8, -2), 0, 0.0699110346561723)
((-1, 3, -7, -14, 2, -12, -8, -2), 0, 0.07248882302664628)
((-1, 3, -7, -14, 2, -12, -8, -2), 0, 0.07440691196234069)
((-1, 3, -7, -14, 2, -12, -8, -2), 0, 0.07536139498206496)
((-1, 3, -7, -14, 2, -12, -8, -2), 0, 0.07666710950725526)
((-1, -6, 3, -3, -60, -9, -1, -11), 0, 0.07780462063291232)
((-2, 2, -2, 3, 49, 3, -4, 1), 0, 0.07875283166146757)
((-2, 2, -2, 3, 49, 3, -4, 1), 0, 0.07961665589974849)
((-2, 2, -2, 3, 49, 3, -4, 1), 0, 0.08154329755067341)
((-2, 2, -2, 3, 49, 3, -4, 1), 0, 0.08285072261890983)
((-2, 2, -2, 3, 49, 3, -4, 1), 0, 0.08437367611095495)
((-2, -3, -4, -11, -34, -13, -6, -4), 0, 0.0866880408523294)
((-2, -3, -4, -11, -34, -13, -6, -4), 0, 0.08769098925835986)
((-6, 2, -3, 4, 54, 3, -5, -6), 0, 0.0887235870771894)
((-6, 2, -3, 4, 54, 3, -5, -6), 0, 0.09125804169049548)
((-6, 2, -3, 4, 54, 3, -5, -6), 0, 0.09211217285151517)
((-6, 2, -3, 4, 54, 3, -5, -6), 0, 0.09305981369905504)
((-6, 2, -3, 4, 54, 3, -5, -6), 0, 0.09398122621988803)
((-6, 2, -3, 4, 54, 3, -5, -6), 0, 0.09481540104536987)
((-6, 2, -3, 4, 54, 3, -5, -6), 0, 0.09560453157063772)
((-6, 2, -3, 4, 54, 3, -5, -6), 0, 0.0964381362151042)
((-6, 2, -3, 4, 54, 3, -5, -6), 0, 0.09730823244455417)
((-6, 2, -3, 4, 54, 3, -5, -6), 0, 0.09827240854153968)
((-6, 2, -3, 4, 54, 3, -5, -6), 0, 0.09949145555239422)
((-6, 2, -3, 4, 54, 3, -5, -6), 0, 0.101003005424132)
((-6, 2, -3, 4, 54, 3, -5, -6), 0, 0.10233950972415212)
((-6, 2, -3, 4, 54, 3, -5, -6), 0, 0.10328087858052296)
((-6, 2, -3, 4, 54, 3, -5, -6), 0, 0.1042496161256314)
((-6, 2, -3, 4, 54, 3, -5, -6), 0, 0.10515050212991119)
((-6, 2, -3, 4, 54, 3, -5, -6), 0, 0.1062024861032632)
((-6, 2, -3, 4, 54, 3, -5, -6), 0, 0.10779728240324456)
((-6, 2, -3, 4, 54, 3, -5, -6), 0, 0.10914804122864886)
((2, 0, -1, 4, 17, -1, -3, 1), 0, 0.11045546629688527)
((0, -2, 1, -2, -25, -4, -3, 1), 0, 0.11139626497224074)
((-3, 0, -1, -6, 4, 7, 6, 1), 0, 0.1124682052811306)
((-3, 0, -1, -6, 4, 7, 6, 1), 0, 0.11330808191676611)
((-3, 0, -1, -6, 4, 7, 6, 1), 0, 0.11411374769147961)
((-3, 0, -1, -6, 4, 7, 6, 1), 0, 0.11505568672886582)
((-3, 0, -1, -6, 4, 7, 6, 1), 0, 0.11611907432252518)
((-3, 0, -1, -6, 4, 7, 6, 1), 0, 0.11745272771746847)
((-3, 0, -1, -6, 4, 7, 6, 1), 0, 0.11947287905491356)
((-3, 0, -1, -6, 4, 7, 6, 1), 0, 0.12030876442344152)
((-3, 0, -1, -6, 4, 7, 6, 1), 0, 0.12131342337251808)
((-3, 0, -1, -6, 4, 7, 6, 1), 0, 0.12247830318691275)
((-3, 0, -1, -6, 4, 7, 6, 1), 0, 0.1246854738973982)
((5, -2, -2, 1, 20, -5, -3, 9), 0, 0.12575969493034952)
((-2, 2, 2, 6, -3, 0, 0, 11), 0, 0.12672387102733504)
((-3, -9, 0, -1, 8, 0, 2, 17), 0, 0.1284412562456203)
((-3, -9, 0, -1, 8, 0, 2, 17), 0, 0.129250343106426)
((-3, -9, 0, -1, 8, 0, 2, 17), 0, 0.1300976320952613)
((-3, -9, 0, -1, 8, 0, 2, 17), 0, 0.13092154366246653)
((-3, -9, 0, -1, 8, 0, 2, 17), 0, 0.13178992934887038)
((-3, -9, 0, -1, 8, 0, 2, 17), 0, 0.13299415165332537)
((-3, -9, 0, -1, 8, 0, 2, 17), 0, 0.13411455734852143)
((-3, -9, 0, -1, 8, 0, 2, 17), 0, 0.13517224313202714)
((-3, -9, 0, -1, 8, 0, 2, 17), 0, 0.1362424728978709)
((-3, -9, 0, -1, 8, 0, 2, 17), 0, 0.1378156023192683)
((-3, -9, 0, -1, 8, 0, 2, 17), 0, 0.13866403167013433)
((-3, -9, 0, -1, 8, 0, 2, 17), 0, 0.1398374641997595)
((-3, -9, 0, -1, 8, 0, 2, 17), 0, 0.1408814656388964)
((-3, -9, 0, -1, 8, 0, 2, 17), 0, 0.14184393119283578)
((-3, -9, 0, -1, 8, 0, 2, 17), 0, 0.14275964190351512)
((-3, -9, 0, -1, 8, 0, 2, 17), 0, 0.14357329021244375)
((-3, -9, 0, -1, 8, 0, 2, 17), 0, 0.14443939517478613)
((-3, -9, 0, -1, 8, 0, 2, 17), 0, 0.1457821714659753)
((10, -1, 1, -5, -20, -5, 0, 14), 0, 0.14761302270631857)
((-2, -2, -4, -3, 1, -1, 0, -11), 0, 0.1488012799423433)
((-2, -2, -4, -3, 1, -1, 0, -11), 0, 0.14970273612763843)
((-2, -2, -4, -3, 1, -1, 0, -11), 0, 0.15086020358883334)
((-2, -2, -4, -3, 1, -1, 0, -11), 0, 0.15193157371670785)
((-2, -2, -4, -3, 1, -1, 0, -11), 0, 0.15302689144722775)
((-2, -2, -4, -3, 1, -1, 0, -11), 0, 0.1539351898047073)
((-2, -2, -4, -3, 1, -1, 0, -11), 0, 0.1548491899723405)
((-2, -2, -4, -3, 1, -1, 0, -11), 0, 0.1572838629079574)
((-2, -2, -4, -3, 1, -1, 0, -11), 0, 0.15831931163186377)
((-2, -2, -4, -3, 1, -1, 0, -11), 0, 0.15928120700478782)
((-2, -2, -4, -3, 1, -1, 0, -11), 0, 0.16019121590531346)
((-2, -2, -4, -3, 1, -1, 0, -11), 0, 0.16108525973740884)
((-2, -2, -4, -3, 1, -1, 0, -11), 0, 0.16189377641719918)
